"No.","Time","Source","Destination","Protocol","Length","Info"
"6045","84.046502","172.27.16.10","172.27.68.210","TCP","60","53  >  33821 [FIN, ACK] Seq=309 Ack=39 Win=29312 Len=0"
"6046","84.046502","172.27.16.10","172.27.68.210","TCP","60","53  >  33819 [FIN, ACK] Seq=309 Ack=39 Win=29312 Len=0"
"6047","84.046557","172.27.68.210","172.27.16.10","TCP","54","33821  >  53 [ACK] Seq=39 Ack=310 Win=262400 Len=0"
"6048","84.046606","172.27.68.210","172.27.16.10","TCP","54","33819  >  53 [ACK] Seq=39 Ack=310 Win=262400 Len=0"
"6049","84.047673","172.27.16.10","172.27.68.210","TCP","60","53  >  33820 [FIN, ACK] Seq=95 Ack=39 Win=29312 Len=0"
"6050","84.047734","172.27.68.210","172.27.16.10","TCP","54","33820  >  53 [ACK] Seq=39 Ack=96 Win=262656 Len=0"
"6051","84.056837","172.27.68.210","172.27.16.10","TCP","54","33822  >  53 [FIN, ACK] Seq=38 Ack=1 Win=262656 Len=0"
"6052","84.057502","172.27.68.210","216.239.32.116","TCP","66","33823  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6053","84.067278","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"6054","84.089293","172.27.68.2","239.255.255.100","IGMPv1","106","Membership Report"
"6055","84.096767","216.239.32.116","172.27.68.210","TCP","66","443  >  33823 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"6056","84.097039","172.27.68.210","216.239.32.116","TCP","54","33823  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"6057","84.097874","172.27.68.210","216.239.32.116","TLSv1.3","655","Client Hello"
"6058","84.100266","172.27.16.10","172.27.68.210","TCP","60","53  >  33822 [ACK] Seq=1 Ack=39 Win=29312 Len=0"
"6059","84.132362","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=1 Ack=602 Win=65024 Len=0"
"6060","84.142017","172.27.16.10","172.27.68.210","DNS","148","Standard query response 0x30aa HTTPS beacons4.gvt2.com SOA ns1.google.com"
"6061","84.142017","172.27.16.10","172.27.68.210","TCP","60","53  >  33822 [FIN, ACK] Seq=95 Ack=39 Win=29312 Len=0"
"6062","84.142094","172.27.68.210","172.27.16.10","TCP","54","33822  >  53 [RST, ACK] Seq=39 Ack=95 Win=0 Len=0"
"6063","84.174699","172.27.71.116","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"6064","84.195307","216.239.32.116","172.27.68.210","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"6065","84.195307","216.239.32.116","172.27.68.210","TCP","1466","443  >  33823 [PSH, ACK] Seq=1413 Ack=602 Win=65024 Len=1412 [TCP segment of a reassembled PDU]"
"6066","84.195307","216.239.32.116","172.27.68.210","TCP","1466","443  >  33823 [ACK] Seq=2825 Ack=602 Win=65024 Len=1412 [TCP segment of a reassembled PDU]"
"6067","84.195307","216.239.32.116","172.27.68.210","TLSv1.3","696","Application Data"
"6068","84.195402","172.27.68.210","216.239.32.116","TCP","54","33823  >  443 [ACK] Seq=602 Ack=4879 Win=262400 Len=0"
"6069","84.195725","172.27.71.164","224.2.2.2","UDP","72","60230  >  8995 Len=30"
"6070","84.197436","172.27.68.210","216.239.32.116","TLSv1.3","128","Change Cipher Spec, Application Data"
"6071","84.197683","172.27.68.210","216.239.32.116","TLSv1.3","146","Application Data"
"6072","84.197756","172.27.68.210","216.239.32.116","TLSv1.3","345","Application Data"
"6073","84.227806","Cisco_48:70:63","Broadcast","ARP","60","Who has 172.27.68.186? Tell 172.27.68.1"
"6074","84.230984","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"6075","84.235035","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=4879 Ack=676 Win=65024 Len=0"
"6076","84.235035","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=4879 Ack=768 Win=65024 Len=0"
"6077","84.235035","216.239.32.116","172.27.68.210","TLSv1.3","1016","Application Data, Application Data"
"6078","84.235659","172.27.68.210","216.239.32.116","TLSv1.3","85","Application Data"
"6079","84.271412","216.239.32.116","172.27.68.210","TCP","60","[TCP Previous segment not captured] 443  >  33823 [ACK] Seq=5872 Ack=1090 Win=64768 Len=0"
"6080","84.319232","17.57.145.118","172.27.68.210","TLSv1.2","393","Application Data"
"6081","84.319232","17.57.145.118","172.27.68.210","TLSv1.2","92","Application Data"
"6082","84.331019","216.239.32.116","172.27.68.210","TLSv1.3","291","Application Data"
"6083","84.331105","172.27.68.210","216.239.32.116","TCP","66","[TCP Dup ACK 6078#1] 33823  >  443 [ACK] Seq=1090 Ack=5841 Win=261632 Len=0 SLE=5872 SRE=6109"
"6084","84.332004","216.239.32.116","172.27.68.210","TLSv1.3","85","Application Data"
"6085","84.332004","216.239.32.116","172.27.68.210","TLSv1.3","93","Application Data"
"6086","84.332004","64.233.181.94","172.27.68.210","QUIC","1292","Initial, SCID=ea8a28933309e1de, PKN: 1, ACK, CRYPTO, PADDING"
"6087","84.332004","64.233.181.94","172.27.68.210","QUIC","1292","Handshake, SCID=ea8a28933309e1de"
"6088","84.332004","64.233.181.94","172.27.68.210","QUIC","1292","Handshake, SCID=ea8a28933309e1de"
"6089","84.332004","64.233.181.94","172.27.68.210","QUIC","1288","Protected Payload (KP0)"
"6090","84.332100","172.27.68.210","216.239.32.116","TCP","66","[TCP Dup ACK 6078#2] 33823  >  443 [ACK] Seq=1090 Ack=5841 Win=261632 Len=0 SLE=5872 SRE=6140"
"6091","84.332140","172.27.68.210","216.239.32.116","TCP","66","[TCP Dup ACK 6078#3] 33823  >  443 [ACK] Seq=1090 Ack=5841 Win=261632 Len=0 SLE=5872 SRE=6179"
"6092","84.332520","64.233.181.94","172.27.68.210","QUIC","88","Protected Payload (KP0)"
"6093","84.333065","172.27.68.210","64.233.181.94","QUIC","81","Handshake, DCID=ea8a28933309e1de"
"6094","84.334188","172.27.68.210","64.233.181.94","QUIC","433","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6095","84.360434","216.239.32.116","172.27.68.210","TCP","85","[TCP Out-Of-Order] 443  >  33823 [PSH, ACK] Seq=5841 Ack=1090 Win=64768 Len=31"
"6096","84.360549","172.27.68.210","216.239.32.116","TCP","54","33823  >  443 [ACK] Seq=1090 Ack=6179 Win=261120 Len=0"
"6097","84.361858","172.27.68.210","64.233.181.94","QUIC","74","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6098","84.362494","172.27.68.210","172.27.16.10","TCP","66","33824  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6099","84.362760","172.27.68.210","172.27.16.10","TCP","66","33825  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6100","84.362914","172.27.68.210","216.239.32.116","TLSv1.3","93","Application Data"
"6101","84.362976","172.27.68.210","216.239.32.116","TLSv1.3","89","Application Data"
"6102","84.363395","172.27.16.10","172.27.68.210","TCP","66","53  >  33824 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"6103","84.363395","172.27.16.10","172.27.68.210","TCP","66","53  >  33825 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"6104","84.363574","172.27.68.210","172.27.16.10","TCP","54","33824  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"6105","84.363622","172.27.68.210","172.27.16.10","TCP","54","33825  >  53 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"6106","84.363756","172.27.68.210","216.239.32.116","QUIC","1292","Initial, DCID=b5a17bd9d5b48bdc, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO"
"6107","84.363927","172.27.68.210","172.27.16.10","TCP","56","33825  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"6108","84.363982","172.27.68.210","172.27.16.10","DNS","92","Standard query 0xfe00 HTTPS beacons.gcp.gvt2.com"
"6109","84.364080","172.27.68.210","172.27.16.10","TCP","56","33824  >  53 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=2 [TCP segment of a reassembled PDU]"
"6110","84.364122","172.27.68.210","172.27.16.10","DNS","92","Standard query 0x41eb A beacons.gcp.gvt2.com"
"6111","84.364341","172.27.68.210","216.239.32.116","TLSv1.3","144","Application Data"
"6112","84.364432","172.27.68.210","216.239.32.116","TLSv1.3","1301","Application Data"
"6113","84.364956","172.27.16.10","172.27.68.210","TCP","60","53  >  33825 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"6114","84.364956","172.27.16.10","172.27.68.210","TCP","60","53  >  33825 [ACK] Seq=1 Ack=41 Win=29312 Len=0"
"6115","84.364956","172.27.16.10","172.27.68.210","TCP","60","53  >  33824 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"6116","84.364956","172.27.16.10","172.27.68.210","TCP","60","53  >  33824 [ACK] Seq=1 Ack=41 Win=29312 Len=0"
"6117","84.364956","172.27.16.10","172.27.68.210","DNS","181","Standard query response 0xfe00 HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com"
"6118","84.364956","172.27.16.10","172.27.68.210","DNS","395","Standard query response 0x41eb A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 216.58.196.67 NS ns1.google.com NS ns2.google.com NS ns4.google.com NS ns3.google.com A 216.239.34.10 A 216.239.32.10 A 216.239.36.10 A 216.239.38.10 AAAA 2001:4860:4802:34::a AAAA 2001:4860:4802:32::a AAAA 2001:4860:4802:36::a AAAA 2001:4860:4802:38::a"
"6119","84.365400","172.27.68.210","172.27.16.10","TCP","54","33824  >  53 [FIN, ACK] Seq=41 Ack=342 Win=262400 Len=0"
"6120","84.365695","172.27.68.210","172.27.16.10","TCP","54","33825  >  53 [FIN, ACK] Seq=41 Ack=128 Win=262656 Len=0"
"6121","84.366148","172.27.68.210","216.58.196.67","QUIC","1292","Initial, DCID=acac67f8992c5723, PKN: 1, PING, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO"
"6122","84.366355","172.27.68.210","216.58.196.67","QUIC","122","0-RTT, DCID=acac67f8992c5723"
"6123","84.367423","172.27.16.10","172.27.68.210","TCP","60","53  >  33824 [FIN, ACK] Seq=342 Ack=42 Win=29312 Len=0"
"6124","84.367502","172.27.68.210","172.27.16.10","TCP","54","33824  >  53 [ACK] Seq=42 Ack=343 Win=262400 Len=0"
"6125","84.368239","172.27.16.10","172.27.68.210","TCP","60","53  >  33825 [FIN, ACK] Seq=128 Ack=42 Win=29312 Len=0"
"6126","84.368314","172.27.68.210","172.27.16.10","TCP","54","33825  >  53 [ACK] Seq=42 Ack=129 Win=262656 Len=0"
"6127","84.392023","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=6179 Ack=1129 Win=64768 Len=0"
"6128","84.392023","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=6179 Ack=1164 Win=64768 Len=0"
"6129","84.393083","216.239.32.116","172.27.68.210","QUIC","1292","Initial, SCID=f5a17bd9d5b48bdc, PKN: 1, ACK, CRYPTO, PADDING"
"6130","84.394139","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=6179 Ack=1254 Win=64768 Len=0"
"6131","84.394139","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=6179 Ack=2501 Win=68608 Len=0"
"6132","84.399960","172.27.68.210","216.239.32.116","QUIC","1292","Initial, DCID=f5a17bd9d5b48bdc, PKN: 2, ACK, PADDING"
"6133","84.421670","216.58.196.67","172.27.68.210","QUIC","1292","Initial, SCID=ecac67f8992c5723, PKN: 1, ACK, PADDING"
"6134","84.454506","216.239.32.116","172.27.68.210","QUIC","1292","Handshake, SCID=f5a17bd9d5b48bdc"
"6135","84.454506","216.239.32.116","172.27.68.210","QUIC","1292","Handshake, SCID=f5a17bd9d5b48bdc"
"6136","84.454506","216.239.32.116","172.27.68.210","QUIC","1292","Handshake, SCID=f5a17bd9d5b48bdc"
"6137","84.454506","216.239.32.116","172.27.68.210","QUIC","484","Protected Payload (KP0)"
"6138","84.455003","172.27.68.210","216.239.32.116","QUIC","81","Handshake, DCID=f5a17bd9d5b48bdc"
"6139","84.456097","172.27.68.210","216.239.32.116","QUIC","210","Protected Payload (KP0), DCID=f5a17bd9d5b48bdc"
"6140","84.456964","216.58.196.67","172.27.68.210","QUIC","1292","Protected Payload (KP0)"
"6141","84.456964","216.58.196.67","172.27.68.210","QUIC","856","Protected Payload (KP0)"
"6142","84.456964","216.58.196.67","172.27.68.210","QUIC","204","Protected Payload (KP0)"
"6143","84.456964","216.58.196.67","172.27.68.210","QUIC","66","Protected Payload (KP0)"
"6144","84.457988","172.27.68.210","216.58.196.67","QUIC","121","Handshake, DCID=ecac67f8992c5723"
"6145","84.458151","172.27.68.210","216.58.196.67","QUIC","73","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6146","84.458481","172.27.68.210","216.58.196.67","QUIC","643","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6147","84.466878","D-LinkIn_23:7c:b5","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/a0:a3:f0:23:7c:a0  Cost = 0  Port = 0x8015"
"6148","84.480908","172.27.70.198","224.2.2.2","UDP","72","57152  >  8995 Len=30"
"6149","84.486558","216.239.32.116","172.27.68.210","QUIC","988","Protected Payload (KP0)"
"6150","84.486558","216.239.32.116","172.27.68.210","QUIC","163","Protected Payload (KP0)"
"6151","84.487148","172.27.68.210","216.239.32.116","QUIC","73","Protected Payload (KP0), DCID=f5a17bd9d5b48bdc"
"6152","84.488856","216.58.196.67","172.27.68.210","QUIC","162","Protected Payload (KP0)"
"6153","84.489515","216.58.196.67","172.27.68.210","QUIC","71","Protected Payload (KP0)"
"6154","84.489999","172.27.68.210","216.58.196.67","QUIC","74","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6155","84.498400","216.239.32.116","172.27.68.210","TLSv1.3","852","Application Data"
"6156","84.499653","172.27.68.210","216.239.32.116","TLSv1.3","89","Application Data"
"6157","84.499683","216.239.32.116","172.27.68.210","TLSv1.3","85","Application Data"
"6158","84.499683","216.239.32.116","172.27.68.210","TLSv1.3","93","Application Data"
"6159","84.499751","172.27.68.210","216.239.32.116","TCP","54","33823  >  443 [ACK] Seq=2536 Ack=7047 Win=262400 Len=0"
"6160","84.499925","172.27.68.210","216.239.32.116","TLSv1.3","93","Application Data"
"6161","84.510565","216.239.32.116","172.27.68.210","QUIC","66","Protected Payload (KP0)"
"6162","84.530328","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=7047 Ack=2536 Win=68608 Len=0"
"6163","84.530328","216.239.32.116","172.27.68.210","TCP","60","443  >  33823 [ACK] Seq=7047 Ack=2575 Win=68608 Len=0"
"6164","84.597221","172.27.69.124","224.2.2.2","UDP","72","51117  >  8995 Len=30"
"6165","84.618666","64.233.181.94","172.27.68.210","QUIC","988","Protected Payload (KP0)"
"6166","84.618666","64.233.181.94","172.27.68.210","QUIC","164","Protected Payload (KP0)"
"6167","84.618666","64.233.181.94","172.27.68.210","QUIC","69","Protected Payload (KP0)"
"6168","84.619247","172.27.68.210","64.233.181.94","QUIC","73","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6169","84.619340","64.233.181.94","172.27.68.210","QUIC","212","Protected Payload (KP0)"
"6170","84.619340","64.233.181.94","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"6171","84.619562","172.27.68.210","64.233.181.94","QUIC","77","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6172","84.620465","172.27.68.210","64.233.181.94","QUIC","957","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6173","84.638388","172.27.72.220","172.27.69.14","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 65248  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6174","84.679267","17.57.145.118","172.27.68.210","TCP","92","[TCP Retransmission] 443  >  63115 [PSH, ACK] Seq=1341 Ack=137 Win=501 Len=26 TSval=3944909095 TSecr=2240360620"
"6175","84.681353","172.27.71.240","224.2.2.2","UDP","72","50645  >  8995 Len=30"
"6176","84.694769","172.27.68.210","216.58.196.67","QUIC","71","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6177","84.714854","172.27.68.210","172.27.16.10","DNS","79","Standard query 0x5de6 HTTPS fbs.smoot.apple.com"
"6178","84.715110","172.27.68.210","172.27.16.10","DNS","79","Standard query 0xe920 A fbs.smoot.apple.com"
"6179","84.721251","172.27.69.156","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"6180","84.741551","172.27.68.210","172.27.16.9","DNS","79","Standard query 0x5de6 HTTPS fbs.smoot.apple.com"
"6181","84.741551","172.27.68.210","172.27.16.9","DNS","79","Standard query 0xe920 A fbs.smoot.apple.com"
"6182","84.742720","172.27.16.9","172.27.68.210","ICMP","107","Destination unreachable (Port unreachable)"
"6183","84.742720","172.27.16.9","172.27.68.210","ICMP","107","Destination unreachable (Port unreachable)"
"6184","84.748910","172.27.68.237","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6185","84.750783","216.58.196.67","172.27.68.210","QUIC","66","Protected Payload (KP0)"
"6186","84.753962","172.27.69.156","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"6187","84.763530","172.27.16.10","172.27.68.210","DNS","274","Standard query response 0x5de6 HTTPS fbs.smoot.apple.com CNAME glb-feedback.v.aaplimg.com CNAME pubingress-feedback-974d66e8c1341bf9.elb.ap-southeast-1.amazonaws.com SOA ns-448.awsdns-56.com"
"6188","84.763530","172.27.16.10","172.27.68.210","DNS","548","Standard query response 0xe920 A fbs.smoot.apple.com CNAME glb-feedback.v.aaplimg.com CNAME pubingress-feedback-974d66e8c1341bf9.elb.ap-southeast-1.amazonaws.com A 54.251.46.4 A 54.251.192.147 A 18.140.181.101 NS j.gtld-servers.net NS b.gtld-servers.net NS i.gtld-servers.net NS e.gtld-servers.net NS l.gtld-servers.net NS k.gtld-servers.net NS f.gtld-servers.net NS m.gtld-servers.net NS d.gtld-servers.net NS c.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS a.gtld-servers.net A 192.5.6.30 A 192.33.14.30 A 192.26.92.30 A 192.31.80.30 A 192.12.94.30"
"6189","84.770496","172.27.68.210","172.27.16.10","DNS","129","Standard query 0x398a HTTPS pubingress-feedback-974d66e8c1341bf9.elb.ap-southeast-1.amazonaws.com"
"6190","84.771127","172.27.68.210","54.251.46.4","TCP","78","62414  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1878252070 TSecr=0 SACK_PERM"
"6191","84.771664","172.27.16.10","172.27.68.210","DNS","207","Standard query response 0x398a HTTPS pubingress-feedback-974d66e8c1341bf9.elb.ap-southeast-1.amazonaws.com SOA ns-448.awsdns-56.com"
"6192","84.811309","216.58.196.67","172.27.68.210","QUIC","918","Protected Payload (KP0)"
"6193","84.811962","172.27.68.210","216.58.196.67","QUIC","77","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6194","84.812592","172.27.68.210","216.58.196.67","QUIC","72","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6195","84.812682","172.27.68.210","216.58.196.67","QUIC","78","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6196","84.814567","216.58.196.67","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"6197","84.843512","216.58.196.67","172.27.68.210","QUIC","65","Protected Payload (KP0)"
"6198","84.843936","172.27.68.210","216.58.196.67","QUIC","73","Protected Payload (KP0), DCID=ecac67f8992c5723"
"6199","84.862292","54.251.46.4","172.27.68.210","TCP","74","443  >  62414 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1460 SACK_PERM TSval=212993557 TSecr=1878252070 WS=128"
"6200","84.869701","216.58.196.67","172.27.68.210","QUIC","66","Protected Payload (KP0)"
"6201","84.870718","172.27.68.210","54.251.46.4","TCP","66","62414  >  443 [ACK] Seq=1 Ack=1 Win=2944 Len=0 TSval=1878252171 TSecr=212993557"
"6202","84.871816","172.27.68.210","54.251.46.4","TLSv1.3","583","Client Hello"
"6203","84.886909","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"6204","84.904238","64.233.181.94","172.27.68.210","QUIC","69","Protected Payload (KP0)"
"6205","84.906187","64.233.181.94","172.27.68.210","QUIC","816","Protected Payload (KP0)"
"6206","84.906187","64.233.181.94","172.27.68.210","QUIC","63","Protected Payload (KP0)"
"6207","84.906791","172.27.68.210","64.233.181.94","QUIC","77","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6208","84.942539","172.27.68.210","64.233.181.94","QUIC","74","Protected Payload (KP0), DCID=ea8a28933309e1de"
"6209","84.962107","54.251.46.4","172.27.68.210","TCP","66","443  >  62414 [ACK] Seq=1 Ack=518 Win=62080 Len=0 TSval=212993657 TSecr=1878252172"
"6210","84.964134","54.251.46.4","172.27.68.210","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"6211","84.964134","54.251.46.4","172.27.68.210","TCP","1514","443  >  62414 [PSH, ACK] Seq=1449 Ack=518 Win=62080 Len=1448 TSval=212993659 TSecr=1878252172 [TCP segment of a reassembled PDU]"
"6212","84.967139","172.27.68.210","54.251.46.4","TCP","66","62414  >  443 [ACK] Seq=518 Ack=2897 Win=5824 Len=0 TSval=1878252267 TSecr=212993659"
"6213","84.998333","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"6214","85.060560","54.251.46.4","172.27.68.210","TLSv1.3","824","Application Data, Application Data, Application Data, Application Data"
"6215","85.064248","172.27.68.210","54.251.46.4","TCP","66","62414  >  443 [ACK] Seq=518 Ack=3655 Win=5824 Len=0 TSval=1878252364 TSecr=212993752"
